1000
-168 -95 -389
68 984 -787
-17 557 97
-785 -749 910
266 302 -78
-890 -900 -870
140 349 715
149 810 -730
-941 415 182
-770 627 349
864 408 -956
589 -923 -937
285 644 93
767 837 685
-751 192 -908
982 -475 780
-855 169 -924
820 404 -146
-132 -740 -515
105 -562 -124
557 -680 646
202 -65 -232
675 -562 -494
-540 701 88
-563 503 -922
929 164 -412
395 485 -629
14 494 363
-9 -195 217
-391 693 -777
-86 977 464
-578 -89 539
142 -517 -777
463 -438 700
-388 -273 -376
-625 -3 862
887 -743 -867
674 330 -387
122 119 989
436 183 -336
-257 824 -161
180 956 -675
334 923 929
228 680 -804
-143 -872 -283
-205 -153 43
219 -694 208
-929 582 336
90 451 250
359 176 -975
145 126 213
-79 -538 563
184 892 518
-596 -967 -394
437 -435 582
517 556 -705
417 271 740
-175 -113 941
205 -832 -340
-145 -439 671
-791 -84 838
-78 15 912
903 194 521
767 -237 -723
-778 715 -305
-553 -214 -173
-743 -38 -432
-334 -570 844
-375 -815 -538
-197 -588 -701
94 841 410
279 338 -149
434 958 -18
-908 -101 177
-396 -395 -552
472 496 331
229 -452 560
262 417 425
530 426 -114
194 363 -498
98 774 703
-494 980 -165
-868 -814 -561
-569 -461 -198
-436 -207 97
229 -404 616
798 -842 65
-275 -916 -864
591 -988 28
323 727 25
-316 -63 865
99 -639 840
183 -754 -778
-178 -986 1
478 -411 405
95 -782 351
849 -560 -500
448 -400 -797
-602 -206 962
138 891 -385
-191 234 537
768 -174 267
53 50 -224
-825 38 -855
-940 -645 296
-178 33 -303
70 691 826
-214 -203 -978
-21 719 493
223 -670 -877
-496 526 180
-166 -931 85
847 -695 -612
-409 -739 154
605 -195 -179
-714 896 983
685 580 184
521 -385 -749
-297 268 -189
951 367 189
358 -288 -777
-853 330 -39
569 707 360
585 455 -633
499 -275 639
131 -975 -172
-41 -568 218
-795 795 680
-794 -2 538
174 955 -592
-521 -385 615
862 -505 107
79 578 -488
855 701 -151
-285 -436 -792
-610 -465 -72
799 139 -304
186 743 269
518 273 -968
-651 -792 -97
536 727 363
-61 -641 827
-462 883 90
896 -750 891
-824 -940 -433
-1000 886 -876
468 594 -770
-549 -848 -344
-360 -951 -4
449 20 -904
-305 -811 579
-832 -994 -219
976 788 246
-223 -932 -679
-46 448 -850
729 773 369
-469 663 -149
116 -325 276
-868 790 795
-460 -959 778
363 4 983
239 859 -431
224 -391 364
-563 797 -234
353 -928 -769
-212 -435 -543
-328 -363 999
36 919 520
-957 538 -9
876 -794 202
656 -674 -195
-953 456 642
199 -946 -451
883 -444 423
-926 -44 331
-154 -204 723
-170 387 -538
-864 -147 433
-309 -27 -243
171 983 611
-475 -481 138
-923 -188 327
-262 435 548
-864 -863 -389
916 -283 598
-626 86 157
925 -689 -384
263 841 424
484 -533 668
-168 60 591
-806 123 582
958 709 115
586 392 694
652 673 620
-216 668 651
-24 -526 -283
-616 -390 -931
39 673 877
733 142 -693
53 -912 -224
999 345 -177
499 -821 -463
-850 117 -971
-96 -156 275
887 -454 396
183 -664 -657
936 853 549
168 -459 -872
879 642 678
-680 -751 391
-482 177 808
431 317 -367
-547 51 868
-645 742 617
-448 522 150
191 50 484
-424 -641 628
173 960 -964
349 -432 -893
-127 452 536
-258 -853 -494
-711 -276 -149
942 -396 591
-226 -790 -49
-377 318 -313
547 806 191
842 -799 -249
501 -263 -190
135 711 852
-363 -523 -398
-800 -692 -229
-259 36 470
-486 -262 193
-356 -698 342
307 967 -937
419 994 -866
-395 10 28
-473 -939 -301
-577 -395 -2
-603 -723 -396
853 -326 -183
-2 -985 -910
-471 114 571
-974 23 -12
425 -983 -803
-782 -735 24
403 -623 380
-418 -834 656
428 -219 -431
-841 -364 -210
253 164 -710
-673 946 -109
954 -178 -772
-55 -794 -968
-860 -331 -81
123 -24 -593
-338 173 22
-534 -703 843
750 -736 867
678 156 -228
378 599 -800
-579 303 -390
-294 978 -419
-594 -77 -295
36 389 -219
-690 459 885
476 -854 -184
-151 560 -55
-705 917 -312
-955 181 -839
-374 621 -783
592 642 -893
776 668 271
-751 553 -71
-531 -269 602
-682 390 720
329 306 328
-845 883 -882
531 -899 -127
-676 -829 761
210 -409 -395
-349 524 -92
-41 827 -498
-39 820 -123
480 949 -130
-558 367 -224
895 -350 -125
-192 393 698
828 -855 -78
-235 730 -71
-348 -520 899
521 79 -311
-447 906 816
-66 138 656
-290 398 -679
493 -945 -694
-557 528 517
-204 745 396
-662 -200 -56
617 496 31
-781 -936 422
-893 -725 -519
-642 31 128
376 -36 542
918 649 355
752 -489 -583
-867 161 31
370 887 906
-737 -207 -834
-314 594 -424
749 964 -575
-4 -165 -223
354 -85 -549
300 21 107
-805 -546 498
1 930 225
321 -910 297
650 -601 -973
419 -934 -294
399 -871 876
721 -348 308
-992 406 708
256 284 -842
102 -128 467
717 -54 -920
-216 -37 638
602 190 -653
-298 903 273
782 998 325
-212 -773 -167
-234 791 493
-603 -781 967
-500 -251 -620
728 -787 844
-433 -430 -318
-930 -771 -946
815 773 508
-969 676 621
-129 20 509
-168 -347 -273
-564 -675 -757
-246 71 472
955 -731 168
299 50 424
769 -736 -507
-265 971 360
-82 350 195
430 620 -69
320 116 494
-636 -522 -44
971 -432 -87
-717 -922 31
686 -990 -423
326 -759 -846
-46 720 -121
797 -614 70
503 671 -126
-626 546 320
-528 -150 -315
992 462 196
866 549 519
-633 -73 527
-443 863 254
-474 781 -72
-512 381 313
184 380 -746
123 349 -335
54 174 367
694 431 381
184 -126 923
188 -842 22
-536 -457 -657
858 -165 -541
-573 558 790
195 -586 -67
381 -121 -547
680 975 -898
981 -997 -271
-74 472 777
-670 -400 86
-294 -645 -383
366 -11 -74
-301 353 998
-560 633 -76
-207 437 -986
560 931 -591
881 463 650
125 -977 -898
-230 -601 366
1000 -851 349
251 317 244
-706 527 -130
233 734 611
-124 -988 131
556 -952 605
795 686 282
-814 670 -926
-924 -884 38
914 -753 -262
802 -461 -7
-607 72 -783
-481 -924 826
421 -161 173
394 305 -62
158 -918 -949
-121 227 -789
132 -47 848
204 -795 295
893 884 -33
-897 -313 -547
260 734 891
-76 483 -319
924 -817 -482
582 -24 531
-560 861 -431
737 100 -606
-552 105 -180
739 775 -390
-943 -684 -539
53 321 -961
-190 962 869
-623 -32 505
-299 676 -274
957 60 -786
-633 -397 262
255 286 -978
613 -484 -660
935 -851 -359
-833 353 -247
899 867 508
-744 695 -776
911 683 153
-271 -234 -351
828 -951 -458
126 -403 -57
-999 -564 -366
-586 -591 -655
351 -567 37
-884 95 -987
828 -921 315
-325 510 410
185 116 825
655 891 -501
-589 781 -397
-621 -158 -806
301 -490 837
558 -563 237
-769 -339 743
-634 -215 254
734 -488 -892
289 -551 830
-685 538 -287
-24 466 -251
-726 -369 207
80 343 -282
100 -762 -25
144 733 472
948 -611 924
191 -727 -293
-911 586 -62
-750 -533 -688
72 870 80
162 913 441
-942 952 352
-1 -530 -443
-615 -992 72
719 323 197
-225 -898 -90
421 739 947
868 395 -774
412 247 -212
-188 838 739
-138 915 29
74 373 -782
-584 210 -730
-354 -85 -659
-279 -631 400
741 -78 -573
910 -573 851
339 290 252
-229 492 851
-61 -268 -655
-954 198 664
30 934 -414
884 922 -784
659 -956 470
-209 754 -275
-84 664 -448
225 544 -259
-315 960 -941
-431 978 35
-63 153 370
954 -614 -228
975 -776 10
887 312 126
34 935 823
294 -635 692
-61 708 147
-348 127 808
259 450 -886
300 -83 269
363 -265 854
-760 312 -429
-329 889 326
-175 729 -959
-520 -836 -397
-71 -927 -311
669 -695 103
536 740 -571
984 -2 -685
-132 -984 -197
62 97 -247
140 588 -148
-106 18 -396
-639 -474 570
565 607 -873
87 -960 -599
-997 563 -10
-702 -173 -326
-601 432 -882
316 215 -685
368 818 -798
683 313 733
189 -656 -833
-427 740 938
746 951 498
551 -658 -638
76 -90 -51
-948 274 131
656 180 -447
-820 148 485
-397 276 765
-778 258 415
-14 696 502
587 -934 -624
372 970 439
-701 211 -786
967 -290 -165
-381 -864 984
169 646 589
-21 -301 529
217 -358 597
-57 -280 715
-625 576 -732
-681 950 -495
-795 -58 16
-750 923 989
-523 -817 -836
-602 822 223
-330 789 723
-56 569 50
883 122 -839
-251 -226 -505
7 -854 689
372 -226 127
-692 -325 -636
-968 970 -20
49 -895 -198
-945 -84 469
-354 554 -842
351 -887 603
-99 113 177
619 -704 -929
746 475 41
-607 53 -749
-55 -792 10
728 240 -874
-983 -702 746
-653 -79 -879
146 -190 437
878 -685 773
-312 552 -799
509 710 -411
251 419 -405
731 -901 -490
-603 -306 358
852 469 -584
57 -488 340
-173 -323 -379
662 788 -708
-224 -87 -438
413 843 865
-266 -536 -118
-692 756 560
-864 153 791
559 -544 -667
-916 -722 -981
125 266 18
-253 138 -190
-720 -912 129
782 -81 -640
506 -446 -602
-888 -524 -766
884 149 962
-215 573 108
375 -991 -626
472 -870 -613
101 889 152
588 607 -801
816 -67 684
760 -371 -87
-848 419 -647
-928 -993 -887
34 -862 694
906 731 -388
-74 404 -549
158 -224 -470
-7 831 -896
-998 318 232
542 -303 956
476 -694 -528
-38 958 906
711 45 -245
-433 970 -805
261 974 -544
-383 -51 -211
198 -222 157
732 -119 679
-987 -688 -163
846 -959 621
-579 924 -382
-557 796 -542
930 937 -693
456 -876 -187
545 731 -817
986 -790 -280
357 -430 -383
-856 -651 -648
-798 -63 528
-234 763 352
152 -566 626
-504 -139 945
-485 890 -402
766 85 -901
-369 -1 -569
853 -736 -88
774 148 -937
986 292 982
868 343 -322
-573 266 -515
-337 91 454
-978 345 -901
-764 -294 -263
-61 -898 -672
214 -269 -70
609 -885 470
-630 -181 44
-808 315 -426
478 -905 -711
-264 548 -468
-358 -348 -891
773 -160 -507
703 -490 -38
275 990 358
213 -289 -911
-286 517 -536
-215 477 -455
-900 -430 748
-343 356 751
-65 -923 -974
-973 363 896
312 -227 873
-766 114 -988
-209 364 148
406 -12 -357
-133 799 -614
621 738 762
576 -386 -103
-668 316 -750
166 68 -87
63 -748 -251
954 527 951
-672 200 908
28 368 389
880 692 248
80 -939 916
277 458 241
850 -796 -212
-713 263 560
-637 333 -31
-343 446 -952
780 778 104
393 -212 387
651 -464 -167
812 -581 -704
-348 919 270
701 931 -824
-262 623 472
928 599 39
-146 -966 -526
291 397 737
565 -909 912
-712 -240 383
92 -970 -580
-905 865 381
-213 420 127
-243 794 -314
-823 -886 923
-373 -497 551
-197 -423 -789
113 370 -27
-714 88 618
719 -464 644
537 933 -219
298 -54 -167
881 -388 -710
-143 667 -847
960 -56 -934
-715 -682 939
-254 -36 -867
-484 732 -716
190 -967 -493
-683 144 335
-520 -536 -430
356 -240 337
832 -476 733
155 -147 -236
-996 383 889
88 -541 27
552 -313 -259
-228 747 848
-183 -477 -788
-755 364 765
76 322 234
-330 -393 852
531 692 502
747 -520 -387
193 969 -562
166 -884 24
-446 177 40
677 -595 845
-701 -159 660
236 -805 959
-649 1000 -791
482 -81 101
26 106 -471
-673 -22 118
152 589 -125
648 804 917
340 60 -489
119 553 -446
358 -170 -308
-173 -736 826
345 -273 -534
376 160 580
224 -557 -588
839 -156 -988
113 505 -339
661 346 -347
-165 -787 714
-982 904 -148
-314 -703 -841
-639 784 773
577 -342 926
-857 -437 -399
567 -947 -237
213 284 50
-947 -174 -495
519 850 -70
-170 456 -67
-94 -916 -151
-576 226 -552
866 271 -347
733 958 -883
322 530 936
-930 362 -304
474 519 -930
332 972 286
894 764 88
474 -757 -143
-142 317 350
42 -983 544
229 583 -140
964 710 -648
42 301 489
-212 641 -314
894 -933 -202
572 740 719
-602 -476 -245
-749 -631 -509
-156 236 -311
197 -924 -776
782 937 -56
-493 498 -530
217 529 301
98 838 -671
-652 541 -513
808 71 -677
-336 555 556
-248 -300 -398
418 956 -325
561 473 561
288 719 -142
-121 -394 -578
361 -105 808
-378 232 355
-407 661 901
-985 -214 627
436 882 -30
896 163 584
-358 -157 427
-886 -515 -131
183 -217 -607
-298 69 935
-252 270 990
398 -676 410
-336 257 117
788 460 480
715 300 -317
623 224 -266
-927 -526 969
532 -657 152
862 -869 341
855 418 -420
149 -265 -949
-194 579 -356
120 526 -547
837 564 -5
586 -853 689
-227 -160 446
-262 849 -713
-206 -143 -680
565 499 -359
-217 -47 351
116 -765 -546
-17 914 -654
809 146 -113
231 -940 761
-337 3 445
-240 -645 -277
-401 -886 429
206 -239 839
519 734 658
698 -243 12
584 883 800
-396 834 93
977 586 559
248 -21 -397
330 143 915
938 -816 -910
-402 460 -225
263 980 900
-664 -50 513
-719 407 994
-137 -669 -536
-638 811 -563
255 301 789
-803 132 277
180 468 413
-8 -902 -511
-364 900 -686
456 -577 210
-127 -2 293
-379 941 -931
806 -77 -520
812 -335 819
-760 -509 -252
703 -750 -247
-52 920 383
-666 -827 600
795 -109 -69
-336 850 36
-683 950 118
-642 -994 -121
-758 385 401
-235 542 -443
791 640 55
733 -476 -66
-756 -872 212
-132 104 -394
336 -743 -918
278 -760 132
47 -828 -312
506 831 452
439 342 426
593 -521 -270
-633 87 532
984 -760 -58
983 562 -657
5 891 -317
-91 245 -746
-849 -251 427
273 577 -939
126 867 -533
818 -822 235
961 -957 -272
-648 14 -376
-26 -727 207
-574 67 -516
-901 741 453
929 -850 -90
-189 555 -764
53 775 -517
321 -152 -17
713 529 542
831 618 -568
287 443 15
-139 -334 -30
96 780 -754
-535 -335 -104
720 -245 971
601 -109 -564
100 442 107
-262 424 346
-339 751 -581
-895 -755 956
584 -276 118
235 379 366
-58 -377 -500
-644 -479 -413
-459 53 361
-429 50 507
-222 948 113
-481 299 393
-433 857 -755
488 550 943
-49 677 23
-470 400 660
512 141 -966
635 163 492
-417 778 418
-855 -581 -71
-888 602 -10
28 334 -521
-851 816 -94
-617 573 -724
795 442 -530
919 -363 -957
-717 -666 3
-52 -525 318
-852 -355 954
-736 30 -989
644 -436 817
-922 -189 -257
-918 607 487
383 -916 -280
-32 -263 758
195 477 -386
-777 -129 -277
-599 32 -5
109 218 831
973 754 756
920 21 362
-169 267 -612
345 -320 543
-329 -735 353
965 -947 -960
29 -91 463
-785 -697 -893
25 -606 -830
-547 484 391
519 368 76
-437 -459 964
195 -572 791
-485 -131 36
-661 512 575
-825 824 29
2 526 183
-267 925 984
340 -561 -483
317 -18 713
865 -684 -366
-822 -714 -103
429 -770 27
-180 358 -259
245 658 0
-932 454 331
878 -564 273
-619 -248 773
652 982 -84
954 815 -358
302 -850 -287
-463 814 913
819 849 765
-656 43 -630
223 845 265
847 -4 562
-743 73 -388
263 -973 -210
-457 -69 482
458 -961 -639
-176 -646 -463
498 624 229
310 -601 -497
329 582 -635
226 914 604
-374 -999 -805
759 -636 260
-727 276 651
-938 726 -734
171 -429 -777
-585 578 -707
-373 -313 -607
-24 -139 -995
440 402 612
818 -853 231
-798 -300 514
839 -185 -785
-287 -794 -298
597 956 265
-348 569 35
610 206 -645
937 -745 855
-721 -477 -599
319 -957 516
-49 -760 -14
556 783 -836
369 319 -941
-35 -46 478
-780 684 -397
70 608 632
-877 752 -22
-588 -98 788
-665 655 -94
-512 873 917
-120 -565 -595
280 -594 366
-460 -990 -944
-317 -171 -927
212 -29 822
847 70 -769
-532 -807 671
-467 -25 -916
-252 -538 -785
-351 125 42
-49 -510 325
939 -569 -953
-20 474 358
-629 -354 651
121 845 -119
137 697 98
514 860 -568
-924 -294 -319
-800 755 597
-890 -110 -458
47 -332 175
317 323 -90
-162 629 -912
116 -313 -746
-961 -67 412
-971 -806 371
-136 133 273
27 899 -220
-451 928 -67
41 405 -304
787 632 554
507 902 -291
615 -404 711
-661 -735 806
879 -957 -236
-711 -442 893
152 741 732
-683 -677 -556
398 810 -948
995 -793 837
528 -330 683
491 477 -188
201 -666 -500
-748 178 898
34 -679 276
-781 -306 -320
491 -249 -370
-193 -37 537
619 77 -94
458 528 -719
884 -689 -311
795 -1000 -378
790 -865 547
-404 -503 -251
-225 -700 -367
-23 367 571
-390 879 573
-284 -697 641
-666 -225 59
-423 -608 316
715 297 56
-109 363 -442
445 -829 -214
948 885 362
192 -142 459
847 320 208
864 -320 -455
1 133 -430
-302 -348 -1000
-977 721 -485
559 -281 27
397 -377 -316
618 375 292
530 393 -731
-633 -990 729
621 182 -316
-934 446 134
-365 -348 365
702 -534 -129
-947 43 -583
491 670 -788
304 -896 -34
-926 -47 189
927 396 712
-428 20 -242
138 563 -738
499 162 957
502 883 651
76 380 202
-550 909 965
-310 384 580
-665 288 872
790 510 145
-591 617 698
136 -219 359
-226 -303 -588
-991 -924 665
-736 -413 782
-763 16 276
-107 -113 -140
-572 -534 -254
-764 59 -192
-151 -779 -25
-432 -444 856
-930 -890 316
-512 -106 -234
383 -869 -948
-870 309 -569
821 817 996
